"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE95400501500004567890";"18.01.2025";"18.01.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-30,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"18.01.2025";"18.01.2025";"FOLGELASTSCHRIFT";"SPIEGEL JAHRESABO RATE";"";"";"";"";"";"";"Der Spiegel Verlag";"";"";"-24,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"19.01.2025";"19.01.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-43,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"20.01.2025";"20.01.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-11,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"21.01.2025";"21.01.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-20,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"24.01.2025";"24.01.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-9,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.01.2025";"25.01.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-9,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.01.2025";"25.01.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 01/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.01.2025";"25.01.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-23,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.01.2025";"25.01.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-18,50";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"26.01.2025";"26.01.2025";"KARTENZAHLUNG";"APOTHEKE PRINZIPALMARKT";"";"";"";"";"";"";"Apotheke am Prinzipalmarkt";"";"";"-9,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"26.01.2025";"26.01.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-188,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.02.2025";"01.02.2025";"KARTENZAHLUNG";"AMZN Mktp DE 330219";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-37,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.02.2025";"01.02.2025";"GUTSCHRIFT";"RENTE 02/2025";"";"";"";"";"";"";"Deutsche Rentenversicherung Bund";"";"";"1.580,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.02.2025";"01.02.2025";"DAUERAUFTRAG";"MIETE 02/2025";"";"";"";"";"";"";"Hausverwaltung Muenster-West";"";"";"-720,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"03.02.2025";"03.02.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-10,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"03.02.2025";"03.02.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-154,50";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.02.2025";"04.02.2025";"FOLGELASTSCHRIFT";"FESTNETZ UND INTERNET";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-34,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"05.02.2025";"05.02.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-24,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"05.02.2025";"05.02.2025";"FOLGELASTSCHRIFT";"STROM UND GAS ABSCHLAG 02/2025";"";"";"";"";"";"";"Stadtwerke Muenster GmbH";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.02.2025";"08.02.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-36,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.02.2025";"08.02.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"HUK-COBURG Versicherung";"";"";"-42,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"09.02.2025";"09.02.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-37,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"12.02.2025";"12.02.2025";"FOLGELASTSCHRIFT";"HEIZKOSTENNACHZAHLUNG 2024";"";"";"";"";"";"";"Hausverwaltung Muenster-West";"";"";"-874,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"12.02.2025";"12.02.2025";"FOLGELASTSCHRIFT";"ZUSATZVERSICHERUNG 02/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"13.02.2025";"13.02.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-37,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"13.02.2025";"13.02.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-86,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"14.02.2025";"14.02.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-7,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"14.02.2025";"14.02.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-169,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.02.2025";"15.02.2025";"KARTENZAHLUNG";"APOTHEKE PRINZIPALMARKT";"";"";"";"";"";"";"Apotheke am Prinzipalmarkt";"";"";"-13,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.02.2025";"15.02.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-37,50";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.02.2025";"15.02.2025";"GUTSCHRIFT";"BETRIEBSRENTE 02/2025";"";"";"";"";"";"";"Ruhegehaltskasse Westfalen";"";"";"320,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"16.02.2025";"16.02.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-38,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"17.02.2025";"17.02.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-13,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"18.02.2025";"18.02.2025";"FOLGELASTSCHRIFT";"SPIEGEL JAHRESABO RATE";"";"";"";"";"";"";"Der Spiegel Verlag";"";"";"-24,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"19.02.2025";"19.02.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-14,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"21.02.2025";"21.02.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-3,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"23.02.2025";"23.02.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-20,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"23.02.2025";"23.02.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-84,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"24.02.2025";"24.02.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-37,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.02.2025";"25.02.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 02/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"27.02.2025";"27.02.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-22,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.03.2025";"01.03.2025";"GUTSCHRIFT";"RENTE 03/2025";"";"";"";"";"";"";"Deutsche Rentenversicherung Bund";"";"";"1.580,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.03.2025";"01.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-46,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.03.2025";"01.03.2025";"DAUERAUFTRAG";"MIETE 03/2025";"";"";"";"";"";"";"Hausverwaltung Muenster-West";"";"";"-720,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"02.03.2025";"02.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-30,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"03.03.2025";"03.03.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-10,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"03.03.2025";"03.03.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-34,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"03.03.2025";"03.03.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-15,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.03.2025";"04.03.2025";"KARTENZAHLUNG";"APOTHEKE PRINZIPALMARKT";"";"";"";"";"";"";"Apotheke am Prinzipalmarkt";"";"";"-12,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.03.2025";"04.03.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-23,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.03.2025";"04.03.2025";"FOLGELASTSCHRIFT";"FESTNETZ UND INTERNET";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-34,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"05.03.2025";"05.03.2025";"FOLGELASTSCHRIFT";"STROM UND GAS ABSCHLAG 03/2025";"";"";"";"";"";"";"Stadtwerke Muenster GmbH";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"06.03.2025";"06.03.2025";"FOLGELASTSCHRIFT";"RECHNUNG 2025-0442";"";"";"";"";"";"";"Zahnarztpraxis Dr. Lemke";"";"";"-480,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"07.03.2025";"07.03.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-143,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.03.2025";"08.03.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"HUK-COBURG Versicherung";"";"";"-42,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.03.2025";"08.03.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-24,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"11.03.2025";"11.03.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-34,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"11.03.2025";"11.03.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-51,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"12.03.2025";"12.03.2025";"FOLGELASTSCHRIFT";"ZUSATZVERSICHERUNG 03/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"13.03.2025";"13.03.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-32,60";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.03.2025";"15.03.2025";"GUTSCHRIFT";"BETRIEBSRENTE 03/2025";"";"";"";"";"";"";"Ruhegehaltskasse Westfalen";"";"";"320,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"16.03.2025";"16.03.2025";"KARTENZAHLUNG";"APOTHEKE PRINZIPALMARKT";"";"";"";"";"";"";"Apotheke am Prinzipalmarkt";"";"";"-10,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"18.03.2025";"18.03.2025";"FOLGELASTSCHRIFT";"SPIEGEL JAHRESABO RATE";"";"";"";"";"";"";"Der Spiegel Verlag";"";"";"-24,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"18.03.2025";"18.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-45,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"19.03.2025";"19.03.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-62,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"22.03.2025";"22.03.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-18,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"24.03.2025";"24.03.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-25,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.03.2025";"25.03.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 03/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"27.03.2025";"27.03.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-35,30";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"28.03.2025";"28.03.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-9,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.04.2025";"01.04.2025";"GUTSCHRIFT";"RENTE 04/2025";"";"";"";"";"";"";"Deutsche Rentenversicherung Bund";"";"";"1.580,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.04.2025";"01.04.2025";"DAUERAUFTRAG";"MIETE 04/2025";"";"";"";"";"";"";"Hausverwaltung Muenster-West";"";"";"-720,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"02.04.2025";"02.04.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-40,60";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.04.2025";"04.04.2025";"FOLGELASTSCHRIFT";"FESTNETZ UND INTERNET";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-34,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"05.04.2025";"05.04.2025";"FOLGELASTSCHRIFT";"STROM UND GAS ABSCHLAG 04/2025";"";"";"";"";"";"";"Stadtwerke Muenster GmbH";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"06.04.2025";"06.04.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-31,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"07.04.2025";"07.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-106,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.04.2025";"08.04.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"HUK-COBURG Versicherung";"";"";"-42,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"08.04.2025";"08.04.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-29,10";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"09.04.2025";"09.04.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI MUENSTER";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-25,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"10.04.2025";"10.04.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-17,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"11.04.2025";"11.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-99,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-30,60";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"12.04.2025";"12.04.2025";"FOLGELASTSCHRIFT";"ZUSATZVERSICHERUNG 04/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.04.2025";"15.04.2025";"KARTENZAHLUNG";"NETTO FILIALE 1180";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-23,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"15.04.2025";"15.04.2025";"GUTSCHRIFT";"BETRIEBSRENTE 04/2025";"";"";"";"";"";"";"Ruhegehaltskasse Westfalen";"";"";"320,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"16.04.2025";"16.04.2025";"KARTENZAHLUNG";"AMZN Mktp DE 330219";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-28,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"17.04.2025";"17.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-54,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"18.04.2025";"18.04.2025";"FOLGELASTSCHRIFT";"SPIEGEL JAHRESABO RATE";"";"";"";"";"";"";"Der Spiegel Verlag";"";"";"-24,99";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"20.04.2025";"20.04.2025";"KARTENZAHLUNG";"AMZN Mktp DE 330219";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-52,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"20.04.2025";"20.04.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-9,90";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"21.04.2025";"21.04.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-35,20";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"22.04.2025";"22.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Kaufpark";"";"";"-54,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"23.04.2025";"23.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-134,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-20,40";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"24.04.2025";"24.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-67,80";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.04.2025";"25.04.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-35,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.04.2025";"25.04.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-11,50";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"25.04.2025";"25.04.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 04/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.05.2025";"01.05.2025";"GUTSCHRIFT";"RENTE 05/2025";"";"";"";"";"";"";"Deutsche Rentenversicherung Bund";"";"";"1.580,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.05.2025";"01.05.2025";"DAUERAUFTRAG";"MIETE 05/2025";"";"";"";"";"";"";"Hausverwaltung Muenster-West";"";"";"-720,00";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"01.05.2025";"01.05.2025";"KARTENZAHLUNG";"LOEWEN APOTHEKE";"";"";"";"";"";"";"Loewen-Apotheke Muenster";"";"";"-30,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"02.05.2025";"02.05.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-35,70";"EUR";"Umsatz gebucht"
"DE95400501500004567890";"04.05.2025";"04.05.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE MUENSTER";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-10,60";"EUR";"Umsatz gebucht"
