"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE44600501010005678901";"05.01.2025";"05.01.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 01/2025";"";"";"";"";"";"";"Stadtwerke Stuttgart GmbH";"";"";"-112,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"06.01.2025";"06.01.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-50,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.01.2025";"07.01.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-32,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.01.2025";"07.01.2025";"FOLGELASTSCHRIFT";"KABEL UND MOBILFUNK 01/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.01.2025";"09.01.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.01.2025";"12.01.2025";"KARTENZAHLUNG";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.01.2025";"12.01.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-74,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.01.2025";"12.01.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-10,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"13.01.2025";"13.01.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-33,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"14.01.2025";"14.01.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-30,50";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"16.01.2025";"16.01.2025";"KARTENZAHLUNG";"ARAL STATION 7710";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-45,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"18.01.2025";"18.01.2025";"KARTENZAHLUNG";"IKEA SINDELFINGEN";"";"";"";"";"";"";"IKEA Deutschland";"";"";"-77,80";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.01.2025";"20.01.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-27,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.01.2025";"20.01.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-23,50";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"23.01.2025";"23.01.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-80,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"24.01.2025";"24.01.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-4,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"25.01.2025";"25.01.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-14,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"25.01.2025";"25.01.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"27.01.2025";"27.01.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-46,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"27.01.2025";"27.01.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-82,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"28.01.2025";"28.01.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-66,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.02.2025";"01.02.2025";"DAUERAUFTRAG";"MIETE 02/2025";"";"";"";"";"";"";"Immobilien Schmid Verwaltung";"";"";"-1.320,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.02.2025";"02.02.2025";"GUTSCHRIFT";"HAUSHALT 02/2025";"";"";"";"";"";"";"Jonas Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.02.2025";"02.02.2025";"GUTSCHRIFT";"HAUSHALT 02/2025";"";"";"";"";"";"";"Miriam Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.02.2025";"02.02.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-10,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"04.02.2025";"04.02.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-41,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.02.2025";"05.02.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 02/2025";"";"";"";"";"";"";"Stadtwerke Stuttgart GmbH";"";"";"-112,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"06.02.2025";"06.02.2025";"KARTENZAHLUNG";"AMZN Mktp DE 990112";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-61,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"06.02.2025";"06.02.2025";"KARTENZAHLUNG";"ARAL STATION 7710";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-56,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.02.2025";"07.02.2025";"FOLGELASTSCHRIFT";"KABEL UND MOBILFUNK 02/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.02.2025";"09.02.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"10.02.2025";"10.02.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-58,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"10.02.2025";"10.02.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-60,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"10.02.2025";"10.02.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-49,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.02.2025";"12.02.2025";"KARTENZAHLUNG";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"13.02.2025";"13.02.2025";"KARTENZAHLUNG";"IKEA SINDELFINGEN";"";"";"";"";"";"";"IKEA Deutschland";"";"";"-30,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"13.02.2025";"13.02.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-10,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"14.02.2025";"14.02.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-8,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"14.02.2025";"14.02.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-30,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"15.02.2025";"15.02.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-59,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"17.02.2025";"17.02.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-46,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"17.02.2025";"17.02.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-35,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"21.02.2025";"21.02.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-9,80";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"23.02.2025";"23.02.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-19,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"24.02.2025";"24.02.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-55,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"25.02.2025";"25.02.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"27.02.2025";"27.02.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-69,80";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"28.02.2025";"28.02.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-19,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"28.02.2025";"28.02.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-3,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"28.02.2025";"28.02.2025";"KARTENZAHLUNG";"DM FIL 7701 STUTTGART";"";"";"";"";"";"";"dm drogerie markt";"";"";"-11,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.03.2025";"01.03.2025";"DAUERAUFTRAG";"MIETE 03/2025";"";"";"";"";"";"";"Immobilien Schmid Verwaltung";"";"";"-1.320,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.03.2025";"01.03.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-109,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.03.2025";"02.03.2025";"GUTSCHRIFT";"HAUSHALT 03/2025";"";"";"";"";"";"";"Jonas Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.03.2025";"02.03.2025";"GUTSCHRIFT";"HAUSHALT 03/2025";"";"";"";"";"";"";"Miriam Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"03.03.2025";"03.03.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-38,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.03.2025";"05.03.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-20,90";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.03.2025";"05.03.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 03/2025";"";"";"";"";"";"";"Stadtwerke Stuttgart GmbH";"";"";"-112,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"06.03.2025";"06.03.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-5,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.03.2025";"07.03.2025";"FOLGELASTSCHRIFT";"KABEL UND MOBILFUNK 03/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.03.2025";"09.03.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.03.2025";"09.03.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-18,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.03.2025";"09.03.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-14,50";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"10.03.2025";"10.03.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-33,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"11.03.2025";"11.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-45,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"11.03.2025";"11.03.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-50,80";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.03.2025";"12.03.2025";"KARTENZAHLUNG";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.03.2025";"12.03.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-48,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"14.03.2025";"14.03.2025";"GUTSCHRIFT";"STEUERERSTATTUNG 2024";"";"";"";"";"";"";"Finanzamt Stuttgart";"";"";"2.300,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"16.03.2025";"16.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-76,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.03.2025";"20.03.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-58,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.03.2025";"20.03.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-57,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"22.03.2025";"22.03.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-85,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"23.03.2025";"23.03.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-11,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"25.03.2025";"25.03.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"26.03.2025";"26.03.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-22,90";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"27.03.2025";"27.03.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-49,90";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.04.2025";"01.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-28,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.04.2025";"01.04.2025";"DAUERAUFTRAG";"MIETE 04/2025";"";"";"";"";"";"";"Immobilien Schmid Verwaltung";"";"";"-1.320,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.04.2025";"02.04.2025";"GUTSCHRIFT";"HAUSHALT 04/2025";"";"";"";"";"";"";"Jonas Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.04.2025";"02.04.2025";"GUTSCHRIFT";"HAUSHALT 04/2025";"";"";"";"";"";"";"Miriam Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.04.2025";"05.04.2025";"KARTENZAHLUNG";"AMZN Mktp DE 990112";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-47,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.04.2025";"05.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-79,60";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.04.2025";"05.04.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 04/2025";"";"";"";"";"";"";"Stadtwerke Stuttgart GmbH";"";"";"-112,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"06.04.2025";"06.04.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-40,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.04.2025";"07.04.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-39,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.04.2025";"07.04.2025";"FOLGELASTSCHRIFT";"KABEL UND MOBILFUNK 04/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.04.2025";"09.04.2025";"KARTENZAHLUNG";"ARAL STATION 7710";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-56,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.04.2025";"09.04.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.04.2025";"09.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-33,40";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Nagel";"";"";"-50,30";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"13.04.2025";"13.04.2025";"KARTENZAHLUNG";"IKEA SINDELFINGEN";"";"";"";"";"";"";"IKEA Deutschland";"";"";"-174,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"13.04.2025";"13.04.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-38,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"14.04.2025";"14.04.2025";"KARTENZAHLUNG";"BAECKEREI TREIBER";"";"";"";"";"";"";"Bäckerei Treiber";"";"";"-7,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"16.04.2025";"16.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-62,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"17.04.2025";"17.04.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-54,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"18.04.2025";"18.04.2025";"KARTENZAHLUNG";"SHELL STATION 7702";"";"";"";"";"";"";"Shell Station";"";"";"-53,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"18.04.2025";"18.04.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-47,10";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.04.2025";"20.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-72,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"20.04.2025";"20.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-69,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"21.04.2025";"21.04.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-39,70";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"22.04.2025";"22.04.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-58,50";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"23.04.2025";"23.04.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-38,50";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"ALNATURA STUTTGART";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-25,90";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"IKEA SINDELFINGEN";"";"";"";"";"";"";"IKEA Deutschland";"";"";"-82,20";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"25.04.2025";"25.04.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"26.04.2025";"26.04.2025";"KARTENZAHLUNG";"VAPIANO STUTTGART";"";"";"";"";"";"";"Vapiano SE";"";"";"-41,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"01.05.2025";"01.05.2025";"DAUERAUFTRAG";"MIETE 05/2025";"";"";"";"";"";"";"Immobilien Schmid Verwaltung";"";"";"-1.320,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.05.2025";"02.05.2025";"KARTENZAHLUNG";"DB FERNVERKEHR URLAUB";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-340,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.05.2025";"02.05.2025";"GUTSCHRIFT";"HAUSHALT 05/2025";"";"";"";"";"";"";"Jonas Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"02.05.2025";"02.05.2025";"GUTSCHRIFT";"HAUSHALT 05/2025";"";"";"";"";"";"";"Miriam Riedel";"";"";"1.500,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"03.05.2025";"03.05.2025";"ONLINE-UEBERWEISUNG";"FERIENWOHNUNG MAI 2025";"";"";"";"";"";"";"Ferienhaus Alpenblick";"";"";"-890,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"05.05.2025";"05.05.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 05/2025";"";"";"";"";"";"";"Stadtwerke Stuttgart GmbH";"";"";"-112,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"07.05.2025";"07.05.2025";"FOLGELASTSCHRIFT";"KABEL UND MOBILFUNK 05/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.05.2025";"09.05.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE44600501010005678901";"09.05.2025";"09.05.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-54,10";"EUR";"Umsatz gebucht"
